ligand name,T [°C],t [h],solvent1,V/V solvent1 [ ],solvent2,V/V solvent2 [ ],solvent3,V/V solvent3 [ ],inorganic salt,metal,additional,reported,outcome,score,,CCDC,Isostructural,Enantiomeric,Source,,Category
"(R)-3,3'-bipyridine-5,5',6,6'-tetramethyl-2,2'-dimethoxy-1,1'-biphenyl",25,96,isopropyl alcohol,0.67,acetonitrile,0.33,NA,NA,AgPF6,Ag,NA,10.1021/ja901154p,successful,1.00,,VUMBOV,identical,identical,linked,,chiralty
"(R)-3,3'-bipyridine-5,5',6,6'-tetramethyl-2,2'-dimethoxy-1,1'-biphenyl",25,96,isopropyl alcohol,0.67,acetonitrile,0.33,NA,NA,AgNO3,Ag,NA,10.1021/ja901154p,successful,1.00,,VUMBIP,identical,identical,linked,,chiralty
"3,3',5,5'-tetrachloro-4,4'-bipyridine",25,120,water,0.25,isopropyl alcohol,0.5,acetonitrile,0.25,AgNO3,Ag,NA,10.1039/c6ra28197d,modest yield,0.95,,BAPLOW,identical,identical,linked,,chiralty
"3,3',5,5'-tetrachloro-4,4'-bipyridine",25,120,water,0.25,methanol,0.5,acetonitrile,0.25,AgNO3,Ag,NA,10.1039/c6ra28197d,successful,1.00,,BAPMUD,identical,identical,linked,,chiralty
"3,3',5,5'-tetrabromo-4,4'-bipyridine",25,120,water,0.25,isopropyl alcohol,0.5,acetonitrile,0.25,AgNO3,Ag,NA,10.1039/c6ra28197d,modest yield,0.95,,BAPLUC,identical,identical,linked,,chiralty
"3,5-dichloro-3',5'-diiodo-4,4'-bipyridine",25,120,water,0.25,isopropyl alcohol,0.5,acetonitrile,0.25,AgNO3,Ag,NA,10.1039/c6ra28197d,successful,1.00,,BANXOG,identical,identical,linked,,chiralty
"3,5-dibromo-3',5'-diiodo-4,4'-bipyridine",25,120,water,0.25,isopropyl alcohol,0.5,acetonitrile,0.25,AgNO3,Ag,NA,10.1039/c6ra28197d,successful,1.00,,BAPNEO,identical,identical,linked,,chiralty
"3,3'-dibromo-5,5'-bis(4-methoxyphenyl)-4,4'-bipyridine",25,120,water,0.25,isopropyl alcohol,0.5,acetonitrile,0.25,AgNO3,Ag,NA,10.1039/c6ra28197d,successful,1.00,,BAPNAK,identical,identical,linked,,chiralty
"3,3',5,5'-tetrachloro-4,4'-bipyridine",25,120,ethanol,0.8,chloroform,0.2,NA,NA,AgBF4,Ag,NA,10.1039/c6ra28197d,modest yield,0.95,,BAPMAJ,identical,identical,linked,,chiralty
"3,3',5,5'-tetrabromo-4,4'-bipyridine",25,120,ethanol,0.8,chloroform,0.2,NA,NA,AgBF4,Ag,NA,10.1039/c6ra28197d,successful,1.00,,BAPMIR,identical,identical,linked,,chiralty
"3,3',5,5'-tetrachloro-4,4'-bipyridine",25,120,ethanol,0.8,chloroform,0.2,NA,NA,AgTfO,Ag,NA,10.1039/c6ra28197d,modest yield,0.95,,BAPMEN,identical,identical,linked,,chiralty
"3,3',5,5'-tetrabromo-4,4'-bipyridine",25,120,ethanol,0.8,chloroform,0.2,NA,NA,AgTfO,Ag,NA,10.1039/c6ra28197d,modest yield,0.95,,BAPMOX,identical,identical,linked,,chiralty
"(S)-3,3'-di-tert-butyl-5,5'-dicarboxyphenyl-6,6'-dimethylbiphenyl-2,2'-diylhydrogen phosphate",80,24,methanol,0.91,acetic acid,0.09,NA,NA,Mg(NO3)2·6H2O,Mg,NA,10.1038/s41467-017-02335-0,successful,1.00,,WEQZEA,identical,identical,linked,,chiralty
"(R)-3,3'-di-tert-butyl-5,5'-dicarboxyphenyl-6,6'-dimethylbiphenyl-2,2'-diylhydrogen phosphate",80,24,methanol,0.91,acetic acid,0.09,NA,NA,Mg(NO3)2·6H2O,Mg,NA,10.1038/s41467-017-02335-0,successful,1.00,,WEQZEA,identical,enantiomeric,linked,,chiralty
"(S)-3,3'-di-tert-butyl-5,5'-dicarboxyphenyl-6,6'-dimethylbiphenyl-2,2'-diylhydrogen phosphate",80,24,methanol,0.91,acetic acid,0.09,NA,NA,Ca(NO3)2·4H2O,Ca,NA,10.1038/s41467-017-02335-0,successful,1.00,,WEQZEA,isostructural,identical,linked,,chiralty
"(R)-3,3'-di-tert-butyl-5,5'-dicarboxyphenyl-6,6'-dimethylbiphenyl-2,2'-diylhydrogen phosphate",80,24,methanol,0.91,acetic acid,0.09,NA,NA,Ca(NO3)2·4H2O,Ca,NA,10.1038/s41467-017-02335-0,successful,1.00,,WEQZEA,isostructural,enantiomeric,linked,,chiralty
"(S)-3,3'-di-tert-butyl-5,5'-dicarboxyphenyl-6,6'-dimethylbiphenyl-2,2'-diylhydrogen phosphate",80,24,methanol,0.91,acetic acid,0.09,NA,NA,MnCl2·6H2O,Mn,NA,10.1038/s41467-017-02335-0,successful,1.00,,WERDAB,identical,identical,linked,,chiralty
"(R)-3,3'-di-tert-butyl-5,5'-dicarboxyphenyl-6,6'-dimethylbiphenyl-2,2'-diylhydrogen phosphate",80,24,methanol,0.91,acetic acid,0.09,NA,NA,MnCl2·6H2O,Mn,NA,10.1038/s41467-017-02335-0,successful,1.00,,WERDAB,identical,enantiomeric,linked,,chiralty
"(S)-3,3'-di-tert-butyl-5,5'-dicarboxyphenyl-6,6'-dimethylbiphenyl-2,2'-diylhydrogen phosphate",80,24,methanol,0.91,acetic acid,0.09,NA,NA,Co(NO3)2·6H2O,Co,NA,10.1038/s41467-017-02335-0,successful,1.00,,WEQZEA,isostructural,identical,linked,,chiralty
"(R)-3,3'-di-tert-butyl-5,5'-dicarboxyphenyl-6,6'-dimethylbiphenyl-2,2'-diylhydrogen phosphate",80,24,methanol,0.91,acetic acid,0.09,NA,NA,Co(NO3)2·6H2O,Co,NA,10.1038/s41467-017-02335-0,successful,1.00,,WEQZEA,isostructural,enantiomeric,linked,,chiralty
"(S)-3,3'-di-tert-butyl-5,5'-dicarboxyphenyl-6,6'-dimethylbiphenyl-2,2'-diylhydrogen phosphate",80,24,methanol,0.91,acetic acid,0.09,NA,NA,Ni(NO3)2·6H2O,Ni,NA,10.1038/s41467-017-02335-0,successful,1.00,,WEQZEA,isostructural,identical,linked,,chiralty
"(R)-3,3'-di-tert-butyl-5,5'-dicarboxyphenyl-6,6'-dimethylbiphenyl-2,2'-diylhydrogen phosphate",80,24,methanol,0.91,acetic acid,0.09,NA,NA,Ni(NO3)2·6H2O,Ni,NA,10.1038/s41467-017-02335-0,successful,1.00,,WEQZEA,isostructural,enantiomeric,linked,,chiralty
"(S)-3,3'-di-tert-butyl-5,5'-dicarboxyphenyl-6,6'-dimethylbiphenyl-2,2'-diylhydrogen phosphate",80,24,methanol,0.91,acetic acid,0.09,NA,NA,Cu(NO3)2·6H2O,Cu,NA,10.1038/s41467-017-02335-0,successful,1.00,,WEQZEA,isostructural,identical,linked,,chiralty
"(R)-3,3'-di-tert-butyl-5,5'-dicarboxyphenyl-6,6'-dimethylbiphenyl-2,2'-diylhydrogen phosphate",80,24,methanol,0.91,acetic acid,0.09,NA,NA,Cu(NO3)2·6H2O,Cu,NA,10.1038/s41467-017-02335-0,successful,1.00,,WEQZEA,isostructural,enantiomeric,linked,,chiralty
"(S)-3,3'-di-tert-butyl-5,5'-dicarboxyphenyl-6,6'-dimethylbiphenyl-2,2'-diylhydrogen phosphate",80,24,methanol,0.91,acetic acid,0.09,NA,NA,Zn(NO3)2·6H2O,Zn,NA,10.1038/s41467-017-02335-0,successful,1.00,,WEQZEA,isostructural,identical,linked,,chiralty
"(R)-3,3'-di-tert-butyl-5,5'-dicarboxyphenyl-6,6'-dimethylbiphenyl-2,2'-diylhydrogen phosphate",80,24,methanol,0.91,acetic acid,0.09,NA,NA,Zn(NO3)2·6H2O,Zn,NA,10.1038/s41467-017-02335-0,successful,1.00,,WEQZEA,isostructural,enantiomeric,linked,,chiralty
"(S)-3,3'-di-tert-butyl-5,5'-dicarboxyphenyl-6,6'-dimethylbiphenyl-2,2'-diylhydrogen phosphate",80,24,methanol,0.91,acetic acid,0.09,NA,NA,PdCl2,Pd,NA,10.1038/s41467-017-02335-0,successful,1.00,,WEQZEA,isostructural,identical,linked,,chiralty
"(R)-3,3'-di-tert-butyl-5,5'-dicarboxyphenyl-6,6'-dimethylbiphenyl-2,2'-diylhydrogen phosphate",80,24,methanol,0.91,acetic acid,0.09,NA,NA,PdCl2,Pd,NA,10.1038/s41467-017-02335-0,successful,1.00,,WEQZEA,isostructural,enantiomeric,linked,,chiralty
"(S)-3,3'-di-tert-butyl-5,5'-dicarboxyphenyl-6,6'-dimethylbiphenyl-2,2'-diylhydrogen phosphate",80,24,methanol,0.91,acetic acid,0.09,NA,NA,Pb(NO3)2·6H2O,Pb,NA,10.1038/s41467-017-02335-0,successful,1.00,,WEQZEA,isostructural,identical,linked,,chiralty
"(R)-3,3'-di-tert-butyl-5,5'-dicarboxyphenyl-6,6'-dimethylbiphenyl-2,2'-diylhydrogen phosphate",80,24,methanol,0.91,acetic acid,0.09,NA,NA,Pb(NO3)2·6H2O,Pb,NA,10.1038/s41467-017-02335-0,successful,1.00,,WEQZEA,isostructural,enantiomeric,linked,,chiralty
"(S)-3,3'-di-tert-butyl-5,5'-dicarboxyphenyl-6,6'-dimethylbiphenyl-2,2'-diylhydrogen phosphate",80,48,methanol,0.67,acetic acid,0.33,NA,NA,Cr(acac)3,Cr,NA,10.1038/s41467-017-02335-0,successful,1.00,,WERCII,identical,identical,linked,,chiralty
"(R)-3,3'-di-tert-butyl-5,5'-dicarboxyphenyl-6,6'-dimethylbiphenyl-2,2'-diylhydrogen phosphate",80,48,methanol,0.67,acetic acid,0.33,NA,NA,Cr(acac)3,Cr,NA,10.1038/s41467-017-02335-0,successful,1.00,,WERCII,identical,enantiomeric,linked,,chiralty
"(S)-3,3'-di-tert-butyl-5,5'-dicarboxyphenyl-6,6'-dimethylbiphenyl-2,2'-diylhydrogen phosphate",80,48,methanol,0.67,acetic acid,0.33,NA,NA,Fe(acac)3,Fe,NA,10.1038/s41467-017-02335-0,successful,1.00,,WEQZEA,isostructural,identical,linked,,chiralty
"(R)-3,3'-di-tert-butyl-5,5'-dicarboxyphenyl-6,6'-dimethylbiphenyl-2,2'-diylhydrogen phosphate",80,48,methanol,0.67,acetic acid,0.33,NA,NA,Fe(acac)3,Fe,NA,10.1038/s41467-017-02335-0,successful,1.00,,WEQZEA,isostructural,enantiomeric,linked,,chiralty
"(S)-3,3'-di-tert-butyl-5,5'-dicarboxyphenyl-6,6'-dimethylbiphenyl-2,2'-diylhydrogen phosphate",80,48,methanol,0.67,acetic acid,0.33,NA,NA,AlCl3,Al,NA,10.1038/s41467-017-02335-0,successful,1.00,,WEQZEA,isostructural,identical,linked,,chiralty
"(R)-3,3'-di-tert-butyl-5,5'-dicarboxyphenyl-6,6'-dimethylbiphenyl-2,2'-diylhydrogen phosphate",80,48,methanol,0.67,acetic acid,0.33,NA,NA,AlCl3,Al,NA,10.1038/s41467-017-02335-0,successful,1.00,,WEQZEA,isostructural,enantiomeric,linked,,chiralty
"(S)-3,3'-di-tert-butyl-5,5'-dicarboxyphenyl-6,6'-dimethylbiphenyl-2,2'-diylhydrogen phosphate",80,48,methanol,0.67,acetic acid,0.33,NA,NA,GaCl3,Ga,NA,10.1038/s41467-017-02335-0,successful,1.00,,WERCEE,identical,identical,linked,,chiralty
"(R)-3,3'-di-tert-butyl-5,5'-dicarboxyphenyl-6,6'-dimethylbiphenyl-2,2'-diylhydrogen phosphate",80,48,methanol,0.67,acetic acid,0.33,NA,NA,GaCl3,Ga,NA,10.1038/s41467-017-02335-0,successful,1.00,,WERCEE,identical,enantiomeric,linked,,chiralty
"(S)-3,3'-di-tert-butyl-5,5'-dicarboxyphenyl-6,6'-dimethylbiphenyl-2,2'-diylhydrogen phosphate",80,48,methanol,0.86,acetic acid,0.14,NA,NA,Zr(NO3)4·5H2O,Zr,NA,10.1038/s41467-017-02335-0,successful,1.00,,WERCOO,identical,identical,linked,,chiralty
"(R)-3,3'-di-tert-butyl-5,5'-dicarboxyphenyl-6,6'-dimethylbiphenyl-2,2'-diylhydrogen phosphate",80,48,methanol,0.86,acetic acid,0.14,NA,NA,Zr(NO3)4·5H2O,Zr,NA,10.1038/s41467-017-02335-0,successful,1.00,,WERCOO,identical,enantiomeric,linked,,chiralty
"(S)-3,3'-di-tert-butyl-5,5'-dicarboxyphenyl-6,6'-dimethylbiphenyl-2,2'-diylhydrogen phosphate",80,48,methanol,0.86,acetic acid,0.14,NA,NA,Ti(OiPr)4,Ti,NA,10.1038/s41467-017-02335-0,successful,1.00,,WERCUU,identical,identical,linked,,chiralty
"(R)-3,3'-di-tert-butyl-5,5'-dicarboxyphenyl-6,6'-dimethylbiphenyl-2,2'-diylhydrogen phosphate",80,48,methanol,0.86,acetic acid,0.14,NA,NA,Ti(OiPr)4,Ti,NA,10.1038/s41467-017-02335-0,successful,1.00,,WERCUU,identical,enantiomeric,linked,,chiralty
"(S)-3,3'-di-tert-butyl-5,5'-dicarboxyphenyl-6,6'-dimethylbiphenyl-2,2'-diylhydrogen phosphate",80,48,methanol,0.86,acetic acid,0.14,NA,NA,SnCl4·6H2O,Sn,NA,10.1038/s41467-017-02335-0,successful,1.00,,WEQZEA,isostructural,identical,linked,,chiralty
"(R)-3,3'-di-tert-butyl-5,5'-dicarboxyphenyl-6,6'-dimethylbiphenyl-2,2'-diylhydrogen phosphate",80,48,methanol,0.86,acetic acid,0.14,NA,NA,SnCl4·6H2O,Sn,NA,10.1038/s41467-017-02335-0,successful,1.00,,WEQZEA,isostructural,enantiomeric,linked,,chiralty
"(R)-7,7,7',7'-tetramethyl-6,6',7,7'-tetrahydro-3H,3'H-5,5'-spirobi[indeno[5,6-d]-[1,2,3]triazole]",140,72,DMF,1,NA,NA,NA,NA,MnCl2·2H2O,Mn,NA,10.1039/d0dt02847a,successful,1.00,,IWEGAV,identical,identical,linked,,chiralty
"3'-[(E)-{[(1S,2S)-2-aminocyclohexyl]imino}-methyl]-4'-hydroxy-4-biphenylcarboxlic acid",85,72,acetonitrile,0.66,water,0.17,ethanol,0.17,Cu(NO3)2·6H2O,Cu,NA,10.1002/chem.201104001,successful,1.00,,NEGDUA,identical,identical,linked,,chiralty
"3'-[(E)-{[(1S,2S)-2-aminocyclohexyl]imino}-methyl]-4'-hydroxy-4-biphenylcarboxlic acid",85,72,DMF,0.46,water,0.27,ethanol,0.27,Cu(NO3)2·6H2O,Cu,NA,10.1002/chem.201104001,successful,1.00,,NEGFAI,identical,identical,linked,,chiralty
"3'-[(E)-{[(1S,2S)-2-aminocyclohexyl]imino}-methyl]-4'-hydroxy-4-biphenylcarboxlic acid",140,96,DMF,0.46,water,0.27,ethanol,0.27,Cu(NO3)2·6H2O,Cu,NA,10.1002/chem.201104001,modest yield,0.95,,NEGDOU,identical,identical,linked,,chiralty
"3-[(E)-{[(1R,2R)-2-aminocyclohexyl]imino}methyl]-4-hydroxybenzoic acid",80,12,methanol,0.25,water,0.75,NA,NA,Cu(NO3)2·3H2O,Cu,NaOH,10.1002/chem.200900037,successful,1.00,,FURQAL,identical,identical,linked,,chiralty
"3-[(E)-{[(1R,2R)-2-aminocyclohexyl]imino}methyl]-4-hydroxybenzoic acid",80,12,ethanol,0.25,water,0.75,NA,NA,Cu(NO3)2·3H2O,Cu,NaOH,10.1002/chem.200900037,successful,1.00,,FUSLUB,identical,identical,linked,,chiralty
"3-[(E)-{[(1R,2R)-2-aminocyclohexyl]imino}methyl]-4-hydroxybenzoic acid",80,12,isopropyl alcohol,0.25,water,0.75,NA,NA,Cu(NO3)2·3H2O,Cu,NaOH,10.1002/chem.200900037,successful,1.00,,FURQEP,identical,identical,linked,,chiralty
"3-[(E)-{[(1R,2R)-2-aminocyclohexyl]imino}methyl]-4-hydroxybenzoic acid",80,12,2-butanol,0.25,water,0.75,NA,NA,Cu(NO3)2·3H2O,Cu,NaOH,10.1002/chem.200900037,successful,1.00,,FURQIT,identical,identical,linked,,chiralty
"3-[(E)-{[(1R,2R)-2-aminocyclohexyl]imino}methyl]-4-hydroxybenzoic acid",80,12,3-methyl-2-butanol,0.25,water,0.75,NA,NA,Cu(NO3)2·3H2O,Cu,NaOH,10.1002/chem.200900037,successful,1.00,,FUSMAI,identical,identical,linked,,chiralty
"3-[(E)-{[(1R,2R)-2-aminocyclohexyl]imino}methyl]-4-hydroxybenzoic acid",80,12,2-pentanol,0.25,water,0.75,NA,NA,Cu(NO3)2·3H2O,Cu,NaOH,10.1002/chem.200900037,successful,1.00,,FUSMAI,identical,identical,linked,,chiralty
"3-[(E)-{[(1R,2R)-2-aminocyclohexyl]imino}methyl]-4-hydroxybenzoic acid",80,12,2-heptanol,0.25,water,0.75,NA,NA,Cu(NO3)2·3H2O,Cu,NaOH,10.1002/chem.200900037,successful,1.00,,FUSMAI,identical,identical,linked,,chiralty
"3-[(E)-{[(1R,2R)-2-aminocyclohexyl]imino}methyl]-4-hydroxybenzoic acid",80,12,2-octanol,0.25,water,0.75,NA,NA,Cu(NO3)2·3H2O,Cu,NaOH,10.1002/chem.200900037,successful,1.00,,FUSMAI,identical,identical,linked,,chiralty
2-aminoterephthalic acid,80,26,formic acid,0.27,water,0.73,NA,NA,HfCl4,Hf,NA,10.1039/d2qi01198k,failed,0.00,,YEBCER,isostructural,identical,matched,,optimization
2-nitroterephthalic acid,80,26,formic acid,0.27,water,0.73,NA,NA,HfCl4,Hf,NA,10.1039/d2qi01198k,successful,1.00,,YEBCER,isostructural,identical,matched,,optimization
"1,2,4-benzenetricarboxylic acid",80,26,formic acid,0.27,water,0.73,NA,NA,HfCl4,Hf,NA,10.1039/d2qi01198k,successful,1.00,,YEBCER,isostructural,identical,matched,,optimization
2-bromoterephthalic acid,80,26,formic acid,0.27,water,0.73,NA,NA,HfCl4,Hf,NA,10.1039/d2qi01198k,failed,0.00,,YEBCER,isostructural,identical,matched,,optimization
"2,5-dihydroxyterephthalic acid",80,26,formic acid,0.27,water,0.73,NA,NA,HfCl4,Hf,NA,10.1039/d2qi01198k,failed,0.00,,YEBCER,isostructural,identical,matched,,optimization
2-aminoterephthalic acid,120,26,formic acid,0.27,DMF,0.73,NA,NA,HfCl4,Hf,NA,10.1039/d2qi01198k,poor crystallinity,0.40,,YEBCER,isostructural,identical,matched,,optimization
2-nitroterephthalic acid,120,26,formic acid,0.27,DMF,0.73,NA,NA,HfCl4,Hf,NA,10.1039/d2qi01198k,poor crystallinity,0.40,,YEBCER,isostructural,identical,matched,,optimization
"1,2,4-benzenetricarboxylic acid",120,26,formic acid,0.27,DMF,0.73,NA,NA,HfCl4,Hf,NA,10.1039/d2qi01198k,failed,0.00,,YEBCER,isostructural,identical,matched,,optimization
2-bromoterephthalic acid,120,26,formic acid,0.27,DMF,0.73,NA,NA,HfCl4,Hf,NA,10.1039/d2qi01198k,successful,1.00,,YEBCER,isostructural,identical,matched,,optimization
"2,5-dihydroxyterephthalic acid",120,26,formic acid,0.27,DMF,0.73,NA,NA,HfCl4,Hf,NA,10.1039/d2qi01198k,poor crystallinity,0.40,,YEBCER,isostructural,identical,matched,,optimization
2-aminoterephthalic acid,120,26,formic acid,0.33,DMF,0.67,NA,NA,HfCl4,Hf,NA,10.1039/d2qi01198k,successful,1.00,,YEBCER,isostructural,identical,matched,,optimization
2-nitroterephthalic acid,120,26,formic acid,0.33,DMF,0.67,NA,NA,HfCl4,Hf,NA,10.1039/d2qi01198k,successful,1.00,,YEBCER,isostructural,identical,matched,,optimization
"1,2,4-benzenetricarboxylic acid",120,26,formic acid,0.33,DMF,0.67,NA,NA,HfCl4,Hf,NA,10.1039/d2qi01198k,failed,0.00,,YEBCER,isostructural,identical,matched,,optimization
2-bromoterephthalic acid,120,26,formic acid,0.33,DMF,0.67,NA,NA,HfCl4,Hf,NA,10.1039/d2qi01198k,successful,1.00,,YEBCER,isostructural,identical,matched,,optimization
"2,5-dihydroxyterephthalic acid",120,26,formic acid,0.33,DMF,0.67,NA,NA,HfCl4,Hf,NA,10.1039/d2qi01198k,poor crystallinity,0.40,,YEBCER,isostructural,identical,matched,,optimization
2-nitroterephthalic acid,25,0.25,formic acid,0.27,water,0.73,NA,NA,(NH4)2[Ce(NO3)6],Ce,NA,10.1039/d2qi01198k,successful,1.00,,BUPVIT,isostructural,identical,matched,,optimization
2-nitroterephthalic acid,25,0.5,formic acid,0.27,water,0.73,NA,NA,(NH4)2[Ce(NO3)6],Ce,NA,10.1039/d2qi01198k,successful,1.00,,BUPVIT,isostructural,identical,matched,,optimization
2-nitroterephthalic acid,25,1,formic acid,0.27,water,0.73,NA,NA,(NH4)2[Ce(NO3)6],Ce,NA,10.1039/d2qi01198k,successful,1.00,,BUPVIT,isostructural,identical,matched,,optimization
2-nitroterephthalic acid,25,24,formic acid,0.27,water,0.73,NA,NA,(NH4)2[Ce(NO3)6],Ce,NA,10.1039/d2qi01198k,successful,1.00,,BUPVIT,isostructural,identical,matched,,optimization
2-nitroterephthalic acid,25,0.25,water,1,NA,NA,NA,NA,(NH4)2[Ce(NO3)6],Ce,NA,10.1039/d2qi01198k,successful,1.00,,BUPVIT,isostructural,identical,matched,,optimization
2-nitroterephthalic acid,25,0.5,water,1,NA,NA,NA,NA,(NH4)2[Ce(NO3)6],Ce,NA,10.1039/d2qi01198k,successful,1.00,,BUPVIT,isostructural,identical,matched,,optimization
2-nitroterephthalic acid,25,1,water,1,NA,NA,NA,NA,(NH4)2[Ce(NO3)6],Ce,NA,10.1039/d2qi01198k,successful,1.00,,BUPVIT,isostructural,identical,matched,,optimization
2-nitroterephthalic acid,25,24,water,1,NA,NA,NA,NA,(NH4)2[Ce(NO3)6],Ce,NA,10.1039/d2qi01198k,successful,1.00,,BUPVIT,isostructural,identical,matched,,optimization
2-aminoterephthalic acid,25,24,water,1,NA,NA,NA,NA,(NH4)2[Ce(NO3)6],Ce,NA,10.1039/d2qi01198k,failed,0.00,,BUPVIT,isostructural,identical,matched,,optimization
"1,2,4-benzenetricarboxylic acid",25,24,water,1,NA,NA,NA,NA,(NH4)2[Ce(NO3)6],Ce,NA,10.1039/d2qi01198k,successful,1.00,,BUPVIT,isostructural,identical,matched,,optimization
2-bromoterephthalic acid,25,24,water,1,NA,NA,NA,NA,(NH4)2[Ce(NO3)6],Ce,NA,10.1039/d2qi01198k,successful,1.00,,BUPVIT,isostructural,identical,matched,,optimization
"2,5-dihydroxyterephthalic acid",25,24,water,1,NA,NA,NA,NA,(NH4)2[Ce(NO3)6],Ce,NA,10.1039/d2qi01198k,failed,0.00,,BUPVIT,isostructural,identical,matched,,optimization
2-aminoterephthalic acid,25,24,formic acid,0.27,water,0.73,NA,NA,(NH4)2[Ce(NO3)6],Ce,NA,10.1039/d2qi01198k,successful,1.00,,BUPVIT,isostructural,identical,matched,,optimization
2-aminoterephthalic acid,25,24,acetic acid,0.4,water,0.6,NA,NA,(NH4)2[Ce(NO3)6],Ce,NA,10.1039/d2qi01198k,successful,1.00,,BUPVIT,isostructural,identical,matched,,optimization
2-aminoterephthalic acid,25,24,water,1,NA,NA,NA,NA,(NH4)2[Ce(NO3)6],Ce,benzoic acid,10.1039/d2qi01198k,poor crystallinity,0.40,,BUPVIT,isostructural,identical,matched,,optimization
2-aminoterephthalic acid,25,24,water,1,NA,NA,NA,NA,(NH4)2[Ce(NO3)6],Ce,HCl / H2O,10.1039/d2qi01198k,failed,0.00,,BUPVIT,isostructural,identical,matched,,optimization
2-nitroterephthalic acid,25,24,formic acid,0.27,water,0.73,NA,NA,(NH4)2[Ce(NO3)6],Ce,NA,10.1039/d2qi01198k,successful,1.00,,BUPVIT,isostructural,identical,matched,,optimization
2-nitroterephthalic acid,25,24,acetic acid,0.4,water,0.6,NA,NA,(NH4)2[Ce(NO3)6],Ce,NA,10.1039/d2qi01198k,successful,1.00,,BUPVIT,isostructural,identical,matched,,optimization
2-nitroterephthalic acid,25,24,water,1,NA,NA,NA,NA,(NH4)2[Ce(NO3)6],Ce,benzoic acid,10.1039/d2qi01198k,successful,1.00,,BUPVIT,isostructural,identical,matched,,optimization
2-nitroterephthalic acid,25,24,water,1,NA,NA,NA,NA,(NH4)2[Ce(NO3)6],Ce,HCl / H2O,10.1039/d2qi01198k,successful,1.00,,BUPVIT,isostructural,identical,matched,,optimization
"1,2,4-benzenetricarboxylic acid",25,24,formic acid,0.27,water,0.73,NA,NA,(NH4)2[Ce(NO3)6],Ce,NA,10.1039/d2qi01198k,successful,1.00,,BUPVIT,isostructural,identical,matched,,optimization
"1,2,4-benzenetricarboxylic acid",25,24,acetic acid,0.4,water,0.6,NA,NA,(NH4)2[Ce(NO3)6],Ce,NA,10.1039/d2qi01198k,successful,1.00,,BUPVIT,isostructural,identical,matched,,optimization
"1,2,4-benzenetricarboxylic acid",25,24,water,1,NA,NA,NA,NA,(NH4)2[Ce(NO3)6],Ce,benzoic acid,10.1039/d2qi01198k,successful,1.00,,BUPVIT,isostructural,identical,matched,,optimization
"1,2,4-benzenetricarboxylic acid",25,24,water,1,NA,NA,NA,NA,(NH4)2[Ce(NO3)6],Ce,HCl / H2O,10.1039/d2qi01198k,successful,1.00,,BUPVIT,isostructural,identical,matched,,optimization
2-bromoterephthalic acid,25,24,formic acid,0.27,water,0.73,NA,NA,(NH4)2[Ce(NO3)6],Ce,NA,10.1039/d2qi01198k,successful,1.00,,BUPVIT,isostructural,identical,matched,,optimization
2-bromoterephthalic acid,25,24,acetic acid,0.4,water,0.6,NA,NA,(NH4)2[Ce(NO3)6],Ce,NA,10.1039/d2qi01198k,successful,1.00,,BUPVIT,isostructural,identical,matched,,optimization
2-bromoterephthalic acid,25,24,water,1,NA,NA,NA,NA,(NH4)2[Ce(NO3)6],Ce,benzoic acid,10.1039/d2qi01198k,successful,1.00,,BUPVIT,isostructural,identical,matched,,optimization
2-bromoterephthalic acid,25,24,water,1,NA,NA,NA,NA,(NH4)2[Ce(NO3)6],Ce,HCl / H2O,10.1039/d2qi01198k,failed,0.00,,BUPVIT,isostructural,identical,matched,,optimization
2-aminoterephthalic acid,80,26,formic acid,0.27,water,0.73,NA,NA,(NH4)2[Ce(NO3)6],Ce,NA,10.1039/d2qi01198k,successful,1.00,,BUPVIT,isostructural,identical,matched,,optimization
2-nitroterephthalic acid,80,26,formic acid,0.27,water,0.73,NA,NA,(NH4)2[Ce(NO3)6],Ce,NA,10.1039/d2qi01198k,successful,1.00,,BUPVIT,isostructural,identical,matched,,optimization
"1,2,4-benzenetricarboxylic acid",80,26,formic acid,0.27,water,0.73,NA,NA,(NH4)2[Ce(NO3)6],Ce,NA,10.1039/d2qi01198k,successful,1.00,,BUPVIT,isostructural,identical,matched,,optimization
2-bromoterephthalic acid,80,26,formic acid,0.27,water,0.73,NA,NA,(NH4)2[Ce(NO3)6],Ce,NA,10.1039/d2qi01198k,successful,1.00,,BUPVIT,isostructural,identical,matched,,optimization
"2,5-dihydroxyterephthalic acid",80,26,formic acid,0.27,water,0.73,NA,NA,(NH4)2[Ce(NO3)6],Ce,NA,10.1039/d2qi01198k,failed,0.00,,BUPVIT,isostructural,identical,matched,,optimization
2-aminoterephthalic acid,25,24,water,1,NA,NA,NA,NA,HfCl4,Hf,NA,10.1039/d2qi01198k,failed,0.00,,YEBCER,isostructural,identical,matched,,optimization
2-nitroterephthalic acid,25,24,water,1,NA,NA,NA,NA,HfCl4,Hf,NA,10.1039/d2qi01198k,failed,0.00,,YEBCER,isostructural,identical,matched,,optimization
"1,2,4-benzenetricarboxylic acid",25,24,water,1,NA,NA,NA,NA,HfCl4,Hf,NA,10.1039/d2qi01198k,failed,0.00,,YEBCER,isostructural,identical,matched,,optimization
2-bromoterephthalic acid,25,24,water,1,NA,NA,NA,NA,HfCl4,Hf,NA,10.1039/d2qi01198k,failed,0.00,,YEBCER,isostructural,identical,matched,,optimization
